schema,table,column,data_type,enum_allowed_values,is_nullable,column_default,is_identity,generated_kind,is_primary_key,is_unique,fk_schema,fk_table,fk_column,check_expression
public,xxx_club_membership_payments,amount,numeric,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,status,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_membership_payments,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_memberships,membership_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_club_memberships,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_club_memberships,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_club_memberships,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_club_memberships,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_club_memberships,start_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,end_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,monthly_fee,numeric,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,status,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_memberships,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_memberships,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_club_staff,staff_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_club_staff,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,email,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,phone_number,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,address,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,city,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,country,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,role,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_club_staff,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_club_staff,club_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_force_update,id,bigint,null,false,null,true,null,true,false,null,null,null,null
public,xxx_force_update,update_required,boolean,null,true,null,false,null,false,false,null,null,null,null
public,xxx_group_members,group_id,uuid,null,false,null,false,null,true,false,public,xxx_groups,group_id,null
public,xxx_group_members,group_id,uuid,null,false,null,false,null,true,false,public,xxx_groups,group_id,null
public,xxx_group_members,user_id,uuid,null,false,null,false,null,true,false,auth,users,id,null
public,xxx_group_members,user_id,uuid,null,false,null,false,null,true,false,auth,users,id,null
public,xxx_groups,group_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_groups,group_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_groups,created_by,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_groups,created_by,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_groups,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_groups,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_messages,message_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_messages,sender_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_messages,sender_id,uuid,null,true,null,false,null,false,false,auth,users,id,null
public,xxx_messages,group_id,uuid,null,true,null,false,null,false,false,public,xxx_groups,group_id,null
public,xxx_messages,group_id,uuid,null,true,null,false,null,false,false,public,xxx_groups,group_id,null
public,xxx_messages,title,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_messages,content,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_messages,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_messages,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_news,news_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_news,title,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,content,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,source_link,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_news,created_by,uuid,null,true,null,false,null,false,false,public,xxx_admins,admin_id,null
public,xxx_news,created_by,uuid,null,true,null,false,null,false,false,public,xxx_admins,admin_id,null
public,xxx_news,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_news,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_news_target_audience,news_id,uuid,null,false,null,false,null,true,false,public,xxx_news,news_id,null
public,xxx_news_target_audience,news_id,uuid,null,false,null,false,null,true,false,public,xxx_news,news_id,null
public,xxx_news_target_audience,target_group,text,null,false,null,false,null,true,false,null,null,null,null
public,xxx_organized_elimination_matches,match_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_organized_elimination_matches,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,xxx_organized_elimination_matches,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,xxx_organized_elimination_matches,round_number,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,match_type,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,athlete1_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_elimination_matches,athlete1_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_elimination_matches,athlete2_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_elimination_matches,athlete2_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_elimination_matches,team1_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_organized_elimination_matches,team1_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_organized_elimination_matches,team2_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_organized_elimination_matches,team2_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_organized_elimination_matches,score_athlete1,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,score_athlete2,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,score_team1,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,score_team2,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,winner_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_elimination_matches,winner_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_elimination_matches,winner_team_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_organized_elimination_matches,winner_team_id,uuid,null,true,null,false,null,false,false,public,clubs,club_id,null
public,xxx_organized_elimination_matches,target_photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_organized_elimination_matches,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_organized_scores,score_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_organized_scores,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,xxx_organized_scores,organized_competition_id,uuid,null,true,null,false,null,false,false,public,organized_competitions,organized_competition_id,null
public,xxx_organized_scores,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_scores,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_organized_scores,round_number,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_scores,score,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_scores,total_score,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_scores,average_score,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_scores,target_photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_organized_scores,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_organized_scores,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_parents,parent_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_parents,first_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,last_name,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,phone_number,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,email,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,address,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,city,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,country,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_parents,notes,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_roles,role_id,smallint,null,false,null,true,null,true,false,null,null,null,null
public,xxx_roles,role_name,character varying,null,true,null,false,null,false,false,null,null,null,null
public,xxx_roles,is_public,boolean,null,true,null,false,null,false,false,null,null,null,null
public,xxx_settings,key,text,null,false,null,false,null,true,false,null,null,null,null
public,xxx_settings,value,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,training_id,uuid,null,false,null,false,null,true,false,null,null,null,null
public,xxx_training_records,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_training_records,athlete_id,uuid,null,true,null,false,null,false,false,public,athletes,athlete_id,null
public,xxx_training_records,training_date,date,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,training_time,time without time zone,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,duration,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,type,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,distance,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,arrows_shot,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,score,integer,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,bow_type,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,notes,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,target_photo,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_records,created_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_training_records,updated_at,timestamp without time zone,null,true,now(),false,null,false,false,null,null,null,null
public,xxx_training_series,id,uuid,null,false,uuid_generate_v4(),false,null,true,false,null,null,null,null
public,xxx_training_series,training_id,uuid,null,false,null,false,null,false,false,public,training_sessions,id,null
public,xxx_training_series,series_number,integer,null,false,null,false,null,false,false,null,null,null,null
public,xxx_training_series,arrows,integer[],null,false,null,false,null,false,false,null,null,null,null
public,xxx_training_series,total_score,integer,null,false,null,false,null,false,false,null,null,null,null
public,xxx_training_series,created_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
public,xxx_training_series,updated_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
public,xxx_training_series,x_count,integer,null,false,0,false,null,false,false,null,null,null,null
public,xxx_training_series,coach_seen,boolean,null,true,false,false,null,false,false,null,null,null,null
public,xxx_training_series,is_deleted,boolean,null,true,false,false,null,false,false,null,null,null,null
public,xxx_training_types,training_type_id,bigint,null,false,null,true,null,true,false,null,null,null,null
public,xxx_training_types,training_type_name_en,text,null,true,null,false,null,false,false,null,null,null,null
public,xxx_training_types,training_type_name_tr,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_02,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_02,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_02,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_02,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_02,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_02,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_02,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_02,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_03,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_03,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_03,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_03,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_03,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_03,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_03,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_03,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_04,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_04,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_04,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_04,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_04,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_04,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_04,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_04,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_05,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_05,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_05,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_05,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_05,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_05,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_05,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_05,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_06,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_06,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_06,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_06,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_06,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_06,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_06,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_06,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_07,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_07,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_07,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_07,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_07,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_07,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_07,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_07,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_08,topic,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_08,extension,text,null,false,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_08,payload,jsonb,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_08,event,text,null,true,null,false,null,false,false,null,null,null,null
realtime,messages_2025_10_08,private,boolean,null,true,false,false,null,false,false,null,null,null,null
realtime,messages_2025_10_08,updated_at,timestamp without time zone,null,false,now(),false,null,false,false,null,null,null,null
realtime,messages_2025_10_08,inserted_at,timestamp without time zone,null,false,now(),false,null,true,false,null,null,null,null
realtime,messages_2025_10_08,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
realtime,schema_migrations,version,bigint,null,false,null,false,null,true,false,null,null,null,null
realtime,schema_migrations,inserted_at,timestamp(0) without time zone,null,true,null,false,null,false,false,null,null,null,null
realtime,subscription,id,bigint,null,false,null,true,null,true,false,null,null,null,null
realtime,subscription,subscription_id,uuid,null,false,null,false,null,false,true,null,null,null,null
realtime,subscription,entity,regclass,null,false,null,false,null,false,true,null,null,null,null
realtime,subscription,filters,realtime.user_defined_filter[],null,false,'{}'::realtime.user_defined_filter[],false,null,false,true,null,null,null,null
realtime,subscription,claims,jsonb,null,false,null,false,null,false,false,null,null,null,null
realtime,subscription,claims_role,regrole,null,false,realtime.to_regrole((claims ->> 'role'::text)),false,s,false,false,null,null,null,null
realtime,subscription,created_at,timestamp without time zone,null,false,"timezone('utc'::text, now())",false,null,false,false,null,null,null,null
storage,buckets,id,text,null,false,null,false,null,true,false,null,null,null,null
storage,buckets,name,text,null,false,null,false,null,false,true,null,null,null,null
storage,buckets,owner,uuid,null,true,null,false,null,false,false,null,null,null,null
storage,buckets,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,buckets,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,buckets,public,boolean,null,true,false,false,null,false,false,null,null,null,null
storage,buckets,avif_autodetection,boolean,null,true,false,false,null,false,false,null,null,null,null
storage,buckets,file_size_limit,bigint,null,true,null,false,null,false,false,null,null,null,null
storage,buckets,allowed_mime_types,text[],null,true,null,false,null,false,false,null,null,null,null
storage,buckets,owner_id,text,null,true,null,false,null,false,false,null,null,null,null
storage,buckets,type,storage.buckettype,"STANDARD, ANALYTICS",false,'STANDARD'::storage.buckettype,false,null,false,false,null,null,null,null
storage,buckets_analytics,id,text,null,false,null,false,null,true,false,null,null,null,null
storage,buckets_analytics,type,storage.buckettype,"STANDARD, ANALYTICS",false,'ANALYTICS'::storage.buckettype,false,null,false,false,null,null,null,null
storage,buckets_analytics,format,text,null,false,'ICEBERG'::text,false,null,false,false,null,null,null,null
storage,buckets_analytics,created_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
storage,buckets_analytics,updated_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
storage,migrations,id,integer,null,false,null,false,null,true,false,null,null,null,null
storage,migrations,name,character varying(100),null,false,null,false,null,false,true,null,null,null,null
storage,migrations,hash,character varying(40),null,false,null,false,null,false,false,null,null,null,null
storage,migrations,executed_at,timestamp without time zone,null,true,CURRENT_TIMESTAMP,false,null,false,false,null,null,null,null
storage,objects,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
storage,objects,bucket_id,text,null,true,null,false,null,false,true,storage,buckets,id,null
storage,objects,name,text,null,true,null,false,null,false,true,null,null,null,null
storage,objects,owner,uuid,null,true,null,false,null,false,false,null,null,null,null
storage,objects,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,objects,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,objects,last_accessed_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,objects,metadata,jsonb,null,true,null,false,null,false,false,null,null,null,null
storage,objects,path_tokens,text[],null,true,"string_to_array(name, '/'::text)",false,s,false,false,null,null,null,null
storage,objects,version,text,null,true,null,false,null,false,false,null,null,null,null
storage,objects,owner_id,text,null,true,null,false,null,false,false,null,null,null,null
storage,objects,user_metadata,jsonb,null,true,null,false,null,false,false,null,null,null,null
storage,objects,level,integer,null,true,null,false,null,false,true,null,null,null,null
storage,prefixes,bucket_id,text,null,false,null,false,null,true,false,storage,buckets,id,null
storage,prefixes,name,text,null,false,null,false,null,true,false,null,null,null,null
storage,prefixes,level,integer,null,false,storage.get_level(name),false,s,true,false,null,null,null,null
storage,prefixes,created_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,prefixes,updated_at,timestamp with time zone,null,true,now(),false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,id,text,null,false,null,false,null,true,false,null,null,null,null
storage,s3_multipart_uploads,in_progress_size,bigint,null,false,0,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,upload_signature,text,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,bucket_id,text,null,false,null,false,null,false,false,storage,buckets,id,null
storage,s3_multipart_uploads,key,text,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,version,text,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,owner_id,text,null,true,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,created_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
storage,s3_multipart_uploads,user_metadata,jsonb,null,true,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
storage,s3_multipart_uploads_parts,upload_id,text,null,false,null,false,null,false,false,storage,s3_multipart_uploads,id,null
storage,s3_multipart_uploads_parts,size,bigint,null,false,0,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,part_number,integer,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,bucket_id,text,null,false,null,false,null,false,false,storage,buckets,id,null
storage,s3_multipart_uploads_parts,key,text,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,etag,text,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,owner_id,text,null,true,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,version,text,null,false,null,false,null,false,false,null,null,null,null
storage,s3_multipart_uploads_parts,created_at,timestamp with time zone,null,false,now(),false,null,false,false,null,null,null,null
vault,secrets,id,uuid,null,false,gen_random_uuid(),false,null,true,false,null,null,null,null
vault,secrets,name,text,null,true,null,false,null,false,true,null,null,null,null
vault,secrets,description,text,null,false,''::text,false,null,false,false,null,null,null,null
vault,secrets,secret,text,null,false,null,false,null,false,false,null,null,null,null
vault,secrets,key_id,uuid,null,true,(pgsodium.create_key()).id,false,null,false,false,pgsodium,key,id,null
vault,secrets,nonce,bytea,null,true,pgsodium.crypto_aead_det_noncegen(),false,null,false,false,null,null,null,null
vault,secrets,created_at,timestamp with time zone,null,false,CURRENT_TIMESTAMP,false,null,false,false,null,null,null,null
vault,secrets,updated_at,timestamp with time zone,null,false,CURRENT_TIMESTAMP,false,null,false,false,null,null,null,null